date,OT,mem_util_percent,mem_gps,net_in,net_out,disk_io_percent
1970-01-08 04:15:00,66.4,93.6,16.156,72.5,50.92,9.0
1970-01-08 04:16:00,68.0,92.0,17.453,72.5,50.92,11.0
1970-01-08 04:17:00,66.333,92.667,18.13,72.5,50.927,30.0
1970-01-08 04:18:00,64.75,92.5,17.605,72.5,50.93,14.0
1970-01-08 04:19:00,64.5,93.0,16.4,72.505,50.93,11.0
1970-01-08 04:20:00,64.0,94.0,18.51,72.51,50.93,6.0
1970-01-08 04:21:00,65.25,96.75,16.145,72.51,50.93,6.0
1970-01-08 04:22:00,63.0,95.0,18.06,72.51,50.93,4.0
1970-01-08 04:23:00,66.75,97.25,17.0,72.51,50.93,4.0
1970-01-08 04:24:00,65.0,91.5,15.545,72.52,50.93,7.0
1970-01-08 04:25:00,71.5,90.0,15.66,72.52,50.93,9.0
1970-01-08 04:26:00,64.667,91.0,17.243,72.52,50.93,10.0
1970-01-08 04:27:00,65.0,92.0,20.25,72.52,50.94,5.0
1970-01-08 04:28:00,68.0,95.0,16.25,72.53,50.94,9.0
1970-01-08 04:29:00,65.333,93.0,16.447,72.53,50.94,6.0
1970-01-08 04:30:00,64.0,94.0,16.48,72.53,50.94,8.0
1970-01-08 04:31:00,66.0,92.0,15.87,72.53,50.94,10.0
1970-01-08 04:32:00,62.5,91.5,19.785,72.53,50.94,11.0
1970-01-08 04:33:00,61.333,93.0,17.983,72.533,50.94,12.0
1970-01-08 04:34:00,60.0,91.5,18.475,72.54,50.94,26.0
1970-01-08 04:35:00,60.5,90.0,17.66,72.54,50.95,13.0
1970-01-08 04:36:00,55.0,89.0,19.7,72.54,50.95,11.0
1970-01-08 04:37:00,58.0,90.333,18.633,72.54,50.95,10.0
1970-01-08 04:38:00,54.667,89.667,17.983,72.54,50.95,8.0
1970-01-08 04:39:00,60.667,91.333,18.07,72.55,50.95,7.0
1970-01-08 04:40:00,64.0,92.0,15.94,72.55,50.95,15.0
1970-01-08 04:41:00,58.667,90.667,19.8,72.55,50.95,13.0
1970-01-08 04:42:00,61.0,91.0,17.24,72.55,50.95,9.0
1970-01-08 04:43:00,62.0,91.0,18.095,72.55,50.96,13.0
1970-01-08 04:44:00,53.0,89.667,20.093,72.557,50.96,11.0
1970-01-08 04:45:00,61.5,90.0,19.595,72.56,50.96,6.0
1970-01-08 04:46:00,60.0,91.0,19.94,72.56,50.96,8.0
1970-01-08 04:47:00,58.2,92.2,18.562,72.56,50.96,4.0
1970-01-08 04:48:00,57.0,91.25,18.542,72.56,50.96,3.0
1970-01-08 04:49:00,65.0,94.0,17.593,72.56,50.96,4.0
1970-01-08 04:50:00,68.5,96.5,15.515,72.57,50.96,4.0
1970-01-08 04:51:00,69.333,96.0,16.887,72.57,50.96,4.0
1970-01-08 04:52:00,66.0,94.5,16.78,72.57,50.97,8.0
1970-01-08 04:53:00,67.0,95.0,16.46,72.57,50.97,4.0
1970-01-08 04:54:00,63.5,92.5,17.215,72.57,50.97,6.0
1970-01-08 04:55:00,63.5,92.5,18.435,72.58,50.97,9.0
1970-01-08 04:56:00,71.75,90.75,17.148,72.58,50.97,14.0
1970-01-08 04:57:00,73.8,91.6,17.387999999999998,72.58,50.97,5.0
1970-01-08 04:58:00,57.667,93.0,19.343,72.58,50.97,4.0
1970-01-08 04:59:00,56.5,94.0,18.6,72.58,50.975,6.0
1970-01-08 05:00:00,54.333,94.0,19.817,72.58,50.98,4.0
1970-01-08 05:01:00,58.0,94.5,17.51,72.59,50.98,4.0
1970-01-08 05:02:00,54.5,94.0,18.44,72.59,50.98,3.0
1970-01-08 05:03:00,54.0,94.0,17.4,72.59,50.98,5.0
1970-01-08 05:04:00,56.0,95.0,17.55,72.59,50.98,4.0
1970-01-08 05:05:00,62.0,96.667,18.35,72.59,50.98,4.0
1970-01-08 05:06:00,65.75,95.75,17.492,72.592,50.98,6.0
1970-01-08 05:07:00,68.75,95.75,17.6,72.6,50.99,7.0
1970-01-08 05:08:00,67.5,95.0,15.525,72.6,50.99,8.0
1970-01-08 05:09:00,65.0,93.0,21.02,72.6,50.99,8.0
1970-01-08 05:10:00,71.0,91.0,15.632,72.6,50.99,5.0
1970-01-08 05:11:00,74.0,90.333,15.77,72.607,50.99,7.0
1970-01-08 05:12:00,64.4,89.6,17.067999999999998,72.61,50.99,6.0
1970-01-08 05:13:00,62.333,89.667,17.71,72.61,50.993,12.0
1970-01-08 05:14:00,60.0,87.333,20.213,72.61,51.0,8.0
1970-01-08 05:15:00,64.75,87.25,19.12,72.61,51.0,7.0
1970-01-08 05:16:00,66.5,89.5,18.027,72.61,51.0,4.0
1970-01-08 05:17:00,60.0,90.0,18.1,72.61,51.0,7.0
1970-01-08 05:18:00,57.0,90.0,16.91,72.62,51.0,7.0
1970-01-08 05:19:00,63.0,90.333,17.21,72.62,51.0,7.0
1970-01-08 05:20:00,65.0,91.0,15.97,72.62,51.0,7.0
1970-01-08 05:21:00,58.0,89.0,20.195,72.62,51.0,13.0
1970-01-08 05:22:00,56.5,86.5,19.008,72.62,51.001999999999995,8.0
1970-01-08 05:23:00,56.416000000000004,87.084,19.752,72.62,51.006,8.0
1970-01-08 05:24:00,56.333,87.667,20.497,72.62,51.01,8.0
1970-01-08 05:25:00,52.2,86.8,20.764,72.628,51.01,10.0
1970-01-08 05:26:00,59.667,87.833,19.097,72.63,51.01,4.0
1970-01-08 05:27:00,67.0,90.667,16.84,72.63,51.01,6.0
1970-01-08 05:28:00,64.75,91.0,17.4,72.63,51.01,7.0
1970-01-08 05:29:00,64.5,90.0,18.125,72.635,51.01,6.0
1970-01-08 05:30:00,66.0,90.0,18.08,72.64,51.01,8.0
1970-01-08 05:31:00,64.5,89.0,17.42,72.64,51.012,9.0
1970-01-08 05:32:00,64.0,89.0,18.28,72.64,51.02,7.0
1970-01-08 05:33:00,65.667,92.333,17.563,72.643,51.02,10.0
1970-01-08 05:34:00,63.333,92.667,17.107,72.65,51.02,7.0
1970-01-08 05:35:00,66.75,92.75,17.567999999999998,72.65,51.02,14.0
1970-01-08 05:36:00,68.0,92.0,18.455,72.65,51.02,7.0
1970-01-08 05:37:00,69.0,92.0,16.91,72.65,51.02,7.0
1970-01-08 05:38:00,67.75,91.75,17.272000000000002,72.655,51.02,7.0
1970-01-08 05:39:00,65.0,91.0,17.83,72.66,51.03,8.0
1970-01-08 05:40:00,69.0,91.5,17.61,72.66,51.03,6.0
1970-01-08 05:41:00,60.333,91.0,17.967,72.66,51.03,9.0
1970-01-08 05:42:00,63.0,93.0,19.38,72.66,51.03,7.0
1970-01-08 05:43:00,70.0,93.0,20.21,72.67,51.03,4.0
1970-01-08 05:44:00,70.0,94.0,18.242,72.67,51.031000000000006,6.5
1970-01-08 05:45:00,70.0,95.0,16.275,72.67,51.032,9.0
1970-01-08 05:46:00,67.5,93.75,16.247,72.67,51.036,9.5
1970-01-08 05:47:00,65.0,92.5,16.22,72.67,51.04,10.0
1970-01-08 05:48:00,68.0,93.0,16.41,72.675,51.04,8.0
1970-01-08 05:49:00,72.5,92.0,16.987000000000002,72.68,51.04,7.0
1970-01-08 05:50:00,70.25,93.0,16.851,72.68,51.04,6.5
1970-01-08 05:51:00,68.0,94.0,16.715,72.68,51.04,6.0
1970-01-08 05:52:00,67.0,93.5,16.882,72.68,51.045,4.0
1970-01-08 05:53:00,78.0,95.5,17.01,72.685,51.05,5.0
1970-01-08 05:54:00,74.5,97.5,14.6,72.69,51.05,6.0
1970-01-08 05:55:00,76.0,95.0,12.555,72.69,51.05,10.0
1970-01-08 05:56:00,75.5,93.0,14.955,72.69,51.05,9.0
1970-01-08 05:57:00,76.5,93.0,16.9,72.695,51.05,6.0
1970-01-08 05:58:00,76.667,93.667,16.007,72.7,51.05,6.0
1970-01-08 05:59:00,76.0,94.0,14.26,72.7,51.05,4.0
1970-01-08 06:00:00,79.0,95.0,13.93,72.7,51.05,5.0
1970-01-08 06:01:00,77.0,95.0,13.88,72.7,51.055,11.0
1970-01-08 06:02:00,77.0,95.333,14.117,72.71,51.06,7.0
1970-01-08 06:03:00,77.5,97.0,13.755,72.71,51.06,7.0
1970-01-08 06:04:00,77.0,96.667,14.323,72.71,51.06,4.0
1970-01-08 06:05:00,76.5,95.75,14.908,72.71,51.06,7.0
1970-01-08 06:06:00,75.0,95.0,14.06,72.71,51.06,6.0
1970-01-08 06:07:00,76.0,96.5,14.985,72.72,51.06,8.0
1970-01-08 06:08:00,78.0,96.0,16.16,72.72,51.06,5.0
1970-01-08 06:09:00,74.333,93.0,14.287,72.72,51.06,14.0
1970-01-08 06:10:00,71.0,91.0,17.13,72.72,51.07,9.0
1970-01-08 06:11:00,73.0,90.0,15.87,72.72,51.07,10.0
1970-01-08 06:12:00,71.0,92.25,16.337,72.73,51.07,9.0
1970-01-08 06:13:00,70.0,90.667,16.12,72.73,51.07,8.0
1970-01-08 06:14:00,75.0,95.0,15.615,72.73,51.07,7.0
1970-01-08 06:15:00,75.0,96.0,14.83,72.73,51.07,9.0
1970-01-08 06:16:00,73.5,96.0,16.65,72.74,51.075,12.0
1970-01-08 06:17:00,72.0,95.333,15.573,72.74,51.08,9.0
1970-01-08 06:18:00,70.5,94.0,16.785,72.74,51.08,8.0
1970-01-08 06:19:00,69.75,93.25,15.663,72.74,51.08,12.0
1970-01-08 06:20:00,69.5,92.0,16.842,72.75,51.08,7.0
1970-01-08 06:21:00,67.5,91.0,17.48,72.75,51.08,9.0
1970-01-08 06:22:00,69.0,92.0,17.81,72.75,51.08,16.0
1970-01-08 06:23:00,67.667,93.333,16.477,72.75,51.09,10.0
1970-01-08 06:24:00,70.0,96.0,16.25,72.75,51.09,6.0
1970-01-08 06:25:00,71.0,98.0,19.79,72.76,51.09,8.0
1970-01-08 06:26:00,72.5,95.0,15.01,72.76,51.09,9.0
1970-01-08 06:27:00,74.0,95.0,16.24,72.76,51.09,8.0
1970-01-08 06:28:00,72.0,95.0,15.09,72.76,51.09,10.0
1970-01-08 06:29:00,71.0,95.0,14.11,72.76,51.1,10.0
1970-01-08 06:30:00,69.0,93.0,17.74,72.77,51.1,5.0
1970-01-08 06:31:00,72.0,93.0,15.87,72.77,51.1,5.0
1970-01-08 06:32:00,71.5,93.75,15.888,72.77,51.1,8.0
1970-01-08 06:33:00,74.667,96.667,16.223,72.77,51.1,5.0
1970-01-08 06:34:00,75.667,96.667,16.313,72.773,51.1,7.0
1970-01-08 06:35:00,75.0,97.0,15.375,72.78,51.1,11.0
1970-01-08 06:36:00,74.667,95.667,15.543,72.78,51.107,6.0
1970-01-08 06:37:00,76.667,93.0,15.883,72.78,51.11,11.0
1970-01-08 06:38:00,76.25,92.5,16.245,72.78,51.11,9.0
1970-01-08 06:39:00,74.0,92.0,16.39,72.78,51.11,10.0
1970-01-08 06:40:00,76.0,92.5,15.08,72.79,51.11,8.0
1970-01-08 06:41:00,76.667,93.667,15.302999999999999,72.79,51.11,11.0
1970-01-08 06:42:00,75.0,94.5,14.495,72.79,51.11,19.0
1970-01-08 06:43:00,75.333,95.667,15.142999999999999,72.79,51.117,13.0
1970-01-08 06:44:00,74.5,95.5,14.155,72.79,51.12,10.0
1970-01-08 06:45:00,72.333,95.333,16.633,72.8,51.12,16.0
1970-01-08 06:46:00,71.5,94.0,16.585,72.8,51.12,12.0
1970-01-08 06:47:00,68.5,93.0,17.65,72.8,51.12,14.0
1970-01-08 06:48:00,70.5,93.0,15.01,72.8,51.122,11.0
1970-01-08 06:49:00,70.5,93.5,17.135,72.805,51.13,8.0
1970-01-08 06:50:00,70.75,92.75,17.005,72.81,51.13,12.0
1970-01-08 06:51:00,69.667,91.667,17.383,72.81,51.13,15.0
1970-01-08 06:52:00,72.75,93.0,16.462,72.81,51.13,8.0
1970-01-08 06:53:00,70.5,91.0,16.425,72.82,51.13,11.0
1970-01-08 06:54:00,71.0,91.5,17.49,72.82,51.13,6.0
1970-01-08 06:55:00,70.0,91.0,16.627,72.82,51.133,7.0
1970-01-08 06:56:00,70.2,91.2,16.998,72.82,51.14,6.0
1970-01-08 06:57:00,72.0,92.0,15.98,72.825,51.14,9.0
1970-01-08 06:58:00,74.5,92.0,16.08,72.83,51.14,14.0
1970-01-08 06:59:00,71.25,91.5,16.325,72.83,51.14,13.0
1970-01-08 07:00:00,68.0,91.0,16.57,72.83,51.14,12.0
1970-01-08 07:01:00,71.0,90.25,16.24,72.83,51.14,8.0
1970-01-08 07:02:00,72.0,90.0,16.53,72.84,51.15,19.0
1970-01-08 07:03:00,73.5,93.0,15.995,72.84,51.15,17.0
1970-01-08 07:04:00,71.0,92.0,17.76,72.84,51.15,11.0
1970-01-08 07:05:00,74.0,95.0,15.89,72.84,51.15,7.0
1970-01-08 07:06:00,74.2,96.0,16.128,72.844,51.15,8.0
1970-01-08 07:07:00,73.0,95.0,15.79,72.85,51.15,7.0
1970-01-08 07:08:00,71.0,96.25,16.3,72.85,51.15,10.0
1970-01-08 07:09:00,72.5,96.0,16.315,72.85,51.16,9.0
1970-01-08 07:10:00,74.0,96.5,16.045,72.85,51.16,9.0
1970-01-08 07:11:00,70.333,95.667,16.887,72.86,51.16,10.0
1970-01-08 07:12:00,69.0,94.0,15.22,72.86,51.16,7.0
1970-01-08 07:13:00,69.0,93.5,16.56,72.86,51.16,8.0
1970-01-08 07:14:00,70.2,92.4,17.458,72.86,51.16,10.0
1970-01-08 07:15:00,70.667,91.667,16.323,72.86,51.17,16.0
1970-01-08 07:16:00,72.0,91.0,17.26,72.87,51.17,19.0
1970-01-08 07:17:00,72.667,93.667,17.273,72.87,51.17,10.0
1970-01-08 07:18:00,74.25,96.75,15.245,72.87,51.17,11.0
1970-01-08 07:19:00,73.75,95.75,15.302,72.87,51.17,9.0
1970-01-08 07:20:00,74.5,95.0,16.335,72.875,51.17,7.0
1970-01-08 07:21:00,74.0,95.0,17.125,72.88,51.18,9.0
1970-01-08 07:22:00,72.625,93.125,16.817999999999998,72.88,51.18,10.0
1970-01-08 07:23:00,71.25,91.25,16.512,72.88,51.18,11.0
1970-01-08 07:24:00,63.0,90.0,17.28,72.88,51.18,6.0
1970-01-08 07:25:00,71.5,93.0,17.87,72.88,51.18,7.0
1970-01-08 07:26:00,71.0,94.0,16.66,72.89,51.19,9.0
1970-01-08 07:27:00,69.5,94.0,18.025,72.89,51.19,11.0
1970-01-08 07:28:00,71.667,95.667,16.497,72.89,51.19,6.0
1970-01-08 07:29:00,70.333,96.333,15.677,72.89,51.19,6.0
1970-01-08 07:30:00,70.667,97.0,16.427,72.89,51.19,7.0
1970-01-08 07:31:00,67.8,96.2,16.662,72.89399999999999,51.19,4.0
1970-01-08 07:32:00,65.5,94.75,18.422,72.9,51.192,5.0
1970-01-08 07:33:00,63.333,92.333,19.237000000000002,72.9,51.2,2.0
1970-01-08 07:34:00,61.5,90.0,17.305,72.9,51.2,6.0
1970-01-08 07:35:00,61.0,87.0,17.94,72.9,51.2,6.0
1970-01-08 07:36:00,64.5,88.0,18.26,72.9,51.2,9.0
1970-01-08 07:37:00,67.8,86.6,17.088,72.906,51.2,7.0
1970-01-08 07:38:00,68.0,86.333,17.547,72.91,51.2,15.0
1970-01-08 07:39:00,66.667,86.0,18.933,72.91,51.2,12.0
1970-01-08 07:40:00,65.0,85.5,17.29,72.91,51.205,4.0
1970-01-08 07:41:00,70.0,87.667,17.65,72.91,51.21,7.0
1970-01-08 07:42:00,65.5,87.0,17.23,72.91,51.21,4.0
1970-01-08 07:43:00,61.5,86.75,19.092,72.92,51.21,5.0
1970-01-08 07:44:00,63.0,87.0,15.41,72.92,51.21,5.0
1970-01-08 07:45:00,65.25,89.5,17.352,72.92,51.21,3.0
1970-01-08 07:46:00,65.0,89.667,19.11,72.92,51.21,5.0
1970-01-08 07:47:00,63.0,87.5,17.54,72.92,51.21,8.0
1970-01-08 07:48:00,58.333,88.0,18.217,72.92,51.213,4.0
1970-01-08 07:49:00,62.333,88.0,19.317,72.93,51.22,2.0
1970-01-08 07:50:00,64.0,89.0,19.343,72.93,51.22,4.0
1970-01-08 07:51:00,61.667,91.0,18.663,72.93,51.22,5.0
1970-01-08 07:52:00,59.667,89.667,18.43,72.93,51.22,4.0
1970-01-08 07:53:00,59.0,90.0,17.005,72.93,51.22,5.0
1970-01-08 07:54:00,57.75,87.25,20.053,72.93,51.22,4.0
1970-01-08 07:55:00,59.333,86.667,18.577,72.94,51.22,8.0
1970-01-08 07:56:00,61.75,88.25,18.615,72.94,51.22,13.0
1970-01-08 07:57:00,59.0,87.667,18.113,72.94,51.227,5.0
1970-01-08 07:58:00,58.0,86.0,19.97,72.94,51.23,4.0
1970-01-08 07:59:00,61.75,88.5,16.712,72.94,51.23,3.0
1970-01-08 08:00:00,63.667,86.333,19.697,72.943,51.23,7.0
1970-01-08 08:01:00,69.0,87.0,16.08,72.95,51.23,8.0
1970-01-08 08:02:00,69.0,89.0,17.05,72.95,51.23,7.0
1970-01-08 08:03:00,70.5,90.0,15.857999999999999,72.95,51.23,5.0
1970-01-08 08:04:00,68.333,90.667,16.61,72.953,51.233000000000004,6.0
1970-01-08 08:05:00,65.5,90.5,16.53,72.96,51.24,5.0
1970-01-08 08:06:00,63.25,88.75,17.275,72.96,51.24,7.0
1970-01-08 08:07:00,65.0,90.0,16.68,72.96,51.24,10.0
1970-01-08 08:08:00,67.75,88.25,18.112000000000002,72.96,51.24,5.0
1970-01-08 08:09:00,64.0,88.0,16.09,72.96,51.24,7.0
1970-01-08 08:10:00,61.667,88.0,19.533,72.967,51.24,6.0
1970-01-08 08:11:00,60.667,89.333,18.427,72.97,51.247,4.0
1970-01-08 08:12:00,58.833999999999996,88.666,19.087,72.97,51.248000000000005,3.5
1970-01-08 08:13:00,57.0,88.0,19.747,72.97,51.25,3.0
1970-01-08 08:14:00,58.0,88.0,20.415,72.97,51.25,11.0
1970-01-08 08:15:00,58.0,89.0,18.967,72.98,51.25,5.0
1970-01-08 08:16:00,59.667,89.0,19.017,72.98,51.25,4.0
1970-01-08 08:17:00,59.5,87.0,19.465,72.98,51.25,4.0
1970-01-08 08:18:00,58.0,86.5,20.285,72.98,51.25,6.0
1970-01-08 08:19:00,58.0,87.0,20.38,72.98,51.26,3.0
1970-01-08 08:20:00,58.0,87.0,20.11,72.98,51.26,2.0
1970-01-08 08:21:00,55.5,86.0,17.99,72.98,51.26,5.0
1970-01-08 08:22:00,57.0,86.0,21.03,72.99,51.26,4.0
1970-01-08 08:23:00,61.0,86.5,18.76,72.99,51.26,2.0
1970-01-08 08:24:00,58.5,86.5,19.985,72.99,51.26,3.0
1970-01-08 08:25:00,57.25,86.416,19.567999999999998,72.99,51.26,3.0
1970-01-08 08:26:00,56.0,86.333,19.15,72.99,51.26,3.0
1970-01-08 08:27:00,62.667,88.0,19.893,72.99,51.26,4.0
1970-01-08 08:28:00,59.333999999999996,88.5,19.772000000000002,72.995,51.265,3.0
1970-01-08 08:29:00,56.0,89.0,19.65,73.0,51.27,2.0
1970-01-08 08:30:00,56.0,89.0,18.91,73.0,51.27,2.0
1970-01-08 08:31:00,64.75,90.0,17.802,73.0,51.27,4.0
1970-01-08 08:32:00,60.0,88.0,18.36,73.0,51.27,3.0
1970-01-08 08:33:00,50.0,85.5,20.165,73.0,51.27,3.0
1970-01-08 08:34:00,50.333,85.0,20.88,73.01,51.27,8.0
1970-01-08 08:35:00,51.0,84.667,21.333000000000002,73.01,51.27,3.0
1970-01-08 08:36:00,60.0,87.667,19.583,73.01,51.28,2.0
1970-01-08 08:37:00,64.0,89.333,18.433,73.01,51.28,3.0
1970-01-08 08:38:00,56.0,91.0,17.94,73.01,51.28,2.0
1970-01-08 08:39:00,58.333,91.0,18.873,73.01,51.28,2.0
1970-01-08 08:40:00,61.333,91.667,18.897000000000002,73.017,51.28,2.0
1970-01-08 08:41:00,64.0,91.0,18.623,73.02,51.28,2.0
1970-01-08 08:42:00,62.5,88.5,19.227999999999998,73.02,51.28,4.0
1970-01-08 08:43:00,54.333,88.667,20.442999999999998,73.02,51.28,3.0
1970-01-08 08:44:00,54.333,88.333,19.903,73.02,51.29,2.0
1970-01-08 08:45:00,57.0,88.75,20.175,73.02,51.29,3.0
1970-01-08 08:46:00,55.5,89.0,19.345,73.02,51.29,2.0
1970-01-08 08:47:00,56.25,88.166,19.204,73.025,51.29,2.5
1970-01-08 08:48:00,57.0,87.333,19.063,73.03,51.29,3.0
1970-01-08 08:49:00,57.75,87.5,20.498,73.03,51.29,3.0
1970-01-08 08:50:00,56.875,88.25,20.488000000000003,73.03,51.29,2.5
1970-01-08 08:51:00,56.0,89.0,20.477,73.03,51.29,2.0
1970-01-08 08:52:00,55.0,89.0,21.02,73.03,51.29,3.0
1970-01-08 08:53:00,60.2,87.0,20.88,73.04,51.3,3.0
1970-01-08 08:54:00,59.25,86.5,19.105,73.04,51.3,2.0
1970-01-08 08:55:00,56.0,88.0,17.12,73.04,51.3,6.0
1970-01-08 08:56:00,55.5,87.75,20.398,73.04,51.3,6.0
1970-01-08 08:57:00,51.5,87.0,20.99,73.04,51.3,6.0
1970-01-08 08:58:00,52.75,87.0,21.052,73.045,51.3,4.0
1970-01-08 08:59:00,54.0,87.0,21.115,73.05,51.3,2.0
1970-01-08 09:00:00,58.0,88.0,20.127,73.05,51.306999999999995,2.0
1970-01-08 09:01:00,71.667,92.333,17.387,73.05,51.31,4.0
1970-01-08 09:02:00,70.0,93.5,18.02,73.05,51.31,3.0
1970-01-08 09:03:00,67.0,93.333,17.57,73.05,51.31,8.0
1970-01-08 09:04:00,66.5,94.5,17.585,73.06,51.31,5.0
1970-01-08 09:05:00,68.333,94.667,18.36,73.06,51.31,5.0
1970-01-08 09:06:00,73.0,96.0,17.31,73.06,51.31,7.0
1970-01-08 09:07:00,63.75,91.0,17.595,73.065,51.31,4.0
1970-01-08 09:08:00,62.0,90.0,19.37,73.07,51.315,8.0
1970-01-08 09:09:00,65.0,90.333,19.153,73.07,51.32,5.0
1970-01-08 09:10:00,62.5,89.5,17.34,73.07,51.32,7.0
1970-01-08 09:11:00,61.333,86.333,19.36,73.07,51.32,7.0
1970-01-08 09:12:00,61.0,85.0,18.505,73.07,51.32,9.0
1970-01-08 09:13:00,66.0,86.0,18.25,73.08,51.32,8.0
1970-01-08 09:14:00,75.333,89.0,16.0,73.08,51.32,16.0
1970-01-08 09:15:00,71.25,88.0,15.978,73.08,51.32,17.0
1970-01-08 09:16:00,66.75,87.75,17.678,73.08,51.328,10.0
1970-01-08 09:17:00,60.0,86.0,19.39,73.08,51.33,7.0
1970-01-08 09:18:00,63.0,86.0,19.29,73.08,51.33,4.0
1970-01-08 09:19:00,62.5,88.5,18.68,73.09,51.33,4.0
1970-01-08 09:20:00,58.5,86.5,18.195,73.09,51.33,9.0
1970-01-08 09:21:00,62.0,86.333,18.53,73.09,51.33,7.0
1970-01-08 09:22:00,60.0,86.0,17.94,73.09,51.33,3.0
1970-01-08 09:23:00,64.5,86.0,19.79,73.09,51.33,5.0
1970-01-08 09:24:00,71.0,88.0,19.11,73.1,51.33,10.0
1970-01-08 09:25:00,66.0,87.0,17.68,73.1,51.34,9.0
1970-01-08 09:26:00,68.25,87.0,17.75,73.1,51.34,8.0
1970-01-08 09:27:00,75.0,92.0,15.61,73.1,51.34,5.0
1970-01-08 09:28:00,73.0,91.4,15.894,73.1,51.34,8.0
1970-01-08 09:29:00,69.5,90.0,16.745,73.1,51.34,6.0
1970-01-08 09:30:00,68.5,89.0,17.77,73.1,51.34,4.0
1970-01-08 09:31:00,62.0,90.0,18.25,73.11,51.34,3.0
1970-01-08 09:32:00,54.5,88.0,21.945,73.11,51.34,6.0
1970-01-08 09:33:00,57.5,88.5,18.275,73.11,51.34,7.0
1970-01-08 09:34:00,58.75,86.75,20.38,73.11,51.35,5.0
1970-01-08 09:35:00,59.667,86.667,19.187,73.11,51.35,4.0
1970-01-08 09:36:00,58.0,87.0,18.66,73.11,51.35,3.0
1970-01-08 09:37:00,56.0,87.0,20.363,73.12,51.35,7.0
1970-01-08 09:38:00,56.333,87.333,19.767,73.12,51.35,5.0
1970-01-08 09:39:00,58.5,87.5,20.41,73.12,51.35,2.0
1970-01-08 09:40:00,65.0,91.2,19.02,73.12,51.35,3.0
1970-01-08 09:41:00,64.0,92.0,19.77,73.12,51.35,3.0
1970-01-08 09:42:00,58.25,92.25,19.5,73.12,51.353,5.0
1970-01-08 09:43:00,54.5,92.0,19.648,73.125,51.36,4.0
1970-01-08 09:44:00,59.0,91.5,20.69,73.13,51.36,2.0
1970-01-08 09:45:00,56.75,89.0,19.342,73.13,51.36,2.0
1970-01-08 09:46:00,56.333,87.667,21.776999999999997,73.13,51.36,3.0
1970-01-08 09:47:00,58.0,86.0,20.26,73.13,51.36,3.0
1970-01-08 09:48:00,54.333,84.667,20.352999999999998,73.13,51.36,4.0
1970-01-08 09:49:00,56.5,84.5,20.112000000000002,73.13,51.36,3.0
1970-01-08 09:50:00,61.0,85.0,19.02,73.13,51.36,5.0
1970-01-08 09:51:00,59.0,86.333,20.187,73.14,51.36,3.0
1970-01-08 09:52:00,56.0,84.0,23.85,73.14,51.37,4.0
1970-01-08 09:53:00,62.5,85.0,18.58,73.14,51.37,5.0
1970-01-08 09:54:00,65.0,86.5,18.445,73.14,51.37,5.0
1970-01-08 09:55:00,52.0,86.0,19.56,73.14,51.37,5.0
1970-01-08 09:56:00,53.0,86.0,21.765,73.14,51.37,3.0
1970-01-08 09:57:00,56.667,86.667,20.483,73.14699999999999,51.37,3.0
1970-01-08 09:58:00,55.0,88.0,21.5,73.15,51.37,3.0
1970-01-08 09:59:00,51.5,86.0,20.31,73.15,51.37,3.0
1970-01-08 10:00:00,56.0,85.5,21.135,73.15,51.37,2.0
1970-01-08 10:01:00,59.2,86.0,19.226,73.15,51.37,4.0
1970-01-08 10:02:00,65.0,87.667,17.797,73.15,51.376999999999995,3.0
1970-01-08 10:03:00,59.4,86.8,19.934,73.15,51.38,3.0
1970-01-08 10:04:00,55.0,85.75,20.848000000000003,73.16,51.38,3.0
1970-01-08 10:05:00,57.333,86.333,20.43,73.16,51.38,5.0
1970-01-08 10:06:00,61.2,87.8,19.444000000000003,73.16,51.38,3.0
1970-01-08 10:07:00,63.75,89.25,18.278,73.16,51.38,2.0
1970-01-08 10:08:00,60.667,89.333,19.243,73.16,51.38,4.0
1970-01-08 10:09:00,60.75,88.75,19.312,73.16,51.38,6.0
1970-01-08 10:10:00,58.25,88.375,19.489,73.165,51.385,5.0
1970-01-08 10:11:00,55.75,88.0,19.665,73.17,51.39,4.0
1970-01-08 10:12:00,56.75,89.25,19.56,73.17,51.39,4.0
1970-01-08 10:13:00,59.5,89.5,18.485,73.17,51.39,2.0
1970-01-08 10:14:00,58.5,87.0,19.45,73.17,51.39,4.0
1970-01-08 10:15:00,58.2,87.2,20.328,73.17399999999999,51.39,3.0
1970-01-08 10:16:00,53.5,86.5,20.8,73.18,51.39,4.0
1970-01-08 10:17:00,58.0,86.5,19.175,73.18,51.39,2.0
1970-01-08 10:18:00,62.333,86.667,18.697,73.18,51.397,2.0
1970-01-08 10:19:00,60.0,88.0,21.47,73.18,51.4,3.0
1970-01-08 10:20:00,57.333,86.333,20.163,73.18,51.4,4.0
1970-01-08 10:21:00,68.0,88.0,19.37,73.19,51.4,6.0
1970-01-08 10:22:00,65.0,87.667,18.77,73.19,51.4,5.0
1970-01-08 10:23:00,60.5,87.75,19.668,73.19,51.4,5.0
1970-01-08 10:24:00,61.0,88.0,22.73,73.19,51.4,6.0
1970-01-08 10:25:00,62.5,88.25,19.727999999999998,73.19,51.4,5.0
1970-01-08 10:26:00,60.667,89.0,19.143,73.19,51.403,7.0
1970-01-08 10:27:00,62.0,88.25,19.19,73.192,51.41,5.0
